ACE SOFTWARE LLC	AZ	GLENDALE
SPLASH BUSINESS INTELLIGENCE INC	GA	DULUTH
SUN CLOUD LLC	GA	ALPHARETTA
SUN TECHNOLOGIES INC	GA	ALPHARETTA
SUNLIGHT TECHNOLOGIES INC	GA	SUWANEE
SUNPLUS DATA GROUP INC	GA	LAWRENCEVILLE
SUPPLY CHAIN TECHNOLOGIES LLC DBA SCE LLC	GA	MARIETTA
SV TECH INC	GA	CUMMING
SYNAPSE TECHNOLOGIES LLC	GA	ATLANTA
SYRAINFOTEK LLC DBA CLOUDQ	GA	ALPHARETTA
TANZO TECHNOLOGIES LLC	GA	ALPHARETTA
TCI CRM LLC DBA TECHNOLAB CRM	GA	ATLANTA
TECHCONNECT INC	GA	CUMMING
TECHFIELD LLC	GA	ATLANTA
TECHNOSQUARE INC	GA	ROSWELL
TECHPILLARS INC	GA	ATLANTA
TECHSERA INC	GA	MARIETTA
TECHWORK FORCE LLC	GA	SUWANEE
TERADATA US INC	GA	NORCROSS
THE OMNITRUST TECHNOLOGIES LLC	GA	ALPHARETTA
TOGETHERWORK OPERATIONS LLC DBA TOGETHERWORK LLC	GA	ATLANTA
TRINITY SOFTWARE SOLUTIONS LLC	GA	CUMMING
TRUMP MEDIA TECHNOLOGY GROUP CORP	GA	ATLANTA
TUBMAN TECHNOLOGIES INC	GA	ALPHARETTA
UNICORN TECHNOLOGIES LLC	GA	ALPHARETTA
UP2DATE TECHNOLOGIES LLC	GA	ALPHARETTA
URSI TECHNOLOGIES INC	GA	ALPHARETTA
V2SOFTWARE TECHNOLOGIES LLC	GA	ALPHARETTA
VAISH TECHNOLOGIES LLC	GA	CUMMING
VECIMA TECHNOLOGY INC	GA	DULUTH
VENSAI TECHNOLOGIES INC	GA	CUMMING
VERINOVA TECHNOLOGIES, LLC.	GA	ALPHARETTA
VERVENEST TECHNOLOGIES INC	GA	ATLANTA
VIKING CLOUD INC	GA	ATLANTA
VOLTEX TECHNOLOGIES INC	GA	MCDONOUGH
VUESOL TECHNOLOGIES INC	GA	ALPHARETTA
WARREN AND CARTER TECHNOLOGIES INC	GA	CUMMING
WELKIN TECHNOLOGIES LLC	GA	ALPHARETTA
WINDSUN TECHNOLOGIES LLC	GA	CUMMING
WORLDWIDE TECHNOLOGY EXCHANGE LTD	GA	ALPHARETTA
Z3 TECHNOLOGIES INC	GA	DULUTH
ACTIVECAMPAIGN LLC	IL	CHICAGO
ADIFICE LLC DBA ADIFICE TECHNOLOGIES	IL	CHICAGO
ADIFICE LLC DBA ADIFICE TECHNOLOGIES	IL	NILES
ADVANCED ANALYTICS LLC DBA HEXSTREAM	IL	CHICAGO
AGEATIA TECHNOLOGY CONSULTANCY SERVICES INC	IL	SCHAUMBURG
AGILE HEALTH TECHNOLOGIES INC	IL	NAPERVILLE
AIM BIG INC DBA AXIOM TECHNOLOGY GROUP INC	IL	OAK BROOK
AIQUIRE INC DBA PIXIS	IL	CHICAGO
AIR SEA TRANSPORT CHICAGO INC	IL	BENSENVILLE
AK INFORMATION TECHNOLOGIES INC	IL	ROLLING MDWS
AK INFORMATION TECHNOLOGIES INC	IL	ROLLING MEADOWS
AL KAISER INC	IL	ELGIN
AMEEX TECHNOLOGIES CORP	IL	SCHAUMBURG
AMERICAN INFRASTRUCTURE TECHNOLOGIES INC	IL	WHEATON
AMERICLOUD SOLUTIONS INC	IL	SCHAUMBURG
AMERICLOUD TELECOM SOLUTIONS LLC	IL	SCHAUMBURG
AMERITECH GLOBAL INC	IL	NAPERVILLE
AMVOTECH SOLUTIONS INC	IL	OAKBROOK TERRACE
AMVOTECH SOLUTIONS INC	IL	VILLA PARK
ANALYTICS QUOTIENT INC	IL	LISLE
ANDHUS TECHNOLOGIES INC	IL	ITASCA
APEX FINTECH SERVICES LLC	IL	CHICAGO
APPLICATIONS SOFTWARE TECHNOLOGY LLC	IL	LISLE
AQL TECHNOLOGIES INC	IL	PARK RIDGE
ARCUS TECHNOLOGIES DBA KAT TECH SYSTEMS INC	IL	ARLINGTON HEIGHTS
ARCUS TECHNOLOGIES DBA KAT TECH SYSTEMS INC	IL	ARLINGTON HTS
AVION TECHNOLOGY INC	IL	ARLINGTON HEIGHTS
AVIS TECHNOLOGIES LLC	IL	CHICAGO
BASIS GLOBAL TECHNOLOGIES INC	IL	CHICAGO
BEYOND TECHNOLOGIES LLC	IL	CHICAGO
BINARY TECH CONSULTING CORP	IL	NAPERVILLE
BITSIGHT TECHNOLOGIES INC	IL	CHICAGO
BIZTEGY ANALYTICS INC	IL	BUFFALO GROVE
BLOCK CHAIN TECHNOLOGY SOLUTIONS INC	IL	PALATINE
BLUE BRISS TECHNOLOGIES INC	IL	NILES
BRAINTREE TECHNOLOGY SOLUTIONS LLC	IL	PLAINFIELD
CDW TECHNOLOGIES LLC	IL	VERNON HILLS
CHASTAIN ASSOCIATES LLC	IL	DECATUR
CHINAPRO MARKETING PARTNERS INC	IL	CHICAGO
CIVILTECH ENGINEERING INC	IL	ITASCA
CLOUD 9 INFOSYSTEMS INC.	IL	DOWNERS GROVE
CLOUDSTALL INC	IL	WARRENVILLE
CMC TECH LLC	IL	CHICAGO
CONSTRUCTION TECHNOLOGY LABORATORIES INC DBA CTLGROUP	IL	SKOKIE
CPC TECHNOLOGIES LLC	IL	ARLINGTON HEIGHTS
CTI INFOTECH INC	IL	ITASCA
CURO FINANCIAL TECHNOLOGIES	IL	CHICAGO
CVTECH INNOVATIONS LLC	IL	BUFFALO GROVE
CYLON TECHNOLOGIES INC	IL	CHICAGO
DATADELIVERS LLC	IL	SCHAUMBURG
DATAEDGE INC	IL	ITASCA
DATAMETICA SOLUTIONS INCORPORATED	IL	HIGHLAND PARK
DATASSENTIAL	IL	CHICAGO
EDIFY TECHNOLOGIES INC	IL	NAPERVILLE
ENERGY DRIVEN TECHNOLOGIES LLC	IL	CHAMPAIGN
ENKAY TECHNOLOGY SOLUTIONS INC DBA ENKAYTECH	IL	LISLE
ENNVEE TECHNOGROUP INC	IL	NAPERVILLE
ENTELLECTS CORPORATION DBA BEE DATA TECHNOLOGY	IL	ROLLING MDWS
ENTELLECTS CORPORATION DBA BEE DATA TECHNOLOGY	IL	ROLLING MEADOWS
EPCOT TECHNOLOGIES INC	IL	ARLINGTON HEIGHTS
FAROOQI & HUSAIN LLC	IL	OAKBROOK TERRACE
FLEXERA SOFTWARE LLC	IL	ITASCA
FORTUNET TECHNOLOGIES INC	IL	BUFFALO GROVE
FRONTIER TECHNOLOGIES LLC	IL	NAPERVILLE
GAINSYSTEMS INC	IL	CHICAGO
GAMMA TECHNOLOGIES LLC	IL	WESTMONT
GANNU SOFTWARE INC	IL	SCHAUMBURG
GATI TECH INC	IL	SCHAUMBURG
GLENYSYS TECHNOLOGIES INC	IL	AURORA
GLOBAL INFOTECH INC	IL	SCHAUMBURG
GRAINGER CORPORATE SERVICES LLC	IL	LAKE FOREST
HARWARD TECHNOLOGIES LLC	IL	HAMPSHIRE
HDVI TECHNOLOGIES INC	IL	CHICAGO
HEADLANDS TECH ORGANIZATION LLC	IL	CHICAGO
HEALTH INTELLIGENCE COMPANY LLC DBA BLUE HEALTH INTELLIGENCE	IL	CHICAGO
HEPTAWARE TECHNOLOGIES INC	IL	AURORA
HSBC TECHNOLOGY SERVICES USA INC	IL	ARLINGTON HEIGHTS
HSBC TECHNOLOGY SERVICES USA INC	IL	CHICAGO
ICRUSH TECHNOLOGIES LLC	IL	WESTMONT
ILANTUS TECHNOLOGIES PVT LTD	IL	SCHAUMBURG
INSTITUTE OF GAS TECHNOLOGY D/B/A GAS TECHNOLOGY INSTITUTE	IL	DES PLAINES
INTERNATIONAL BUSINESS TECHNOLOGIES INC	IL	AURORA
IVY TECH SOLUTIONS INC	IL	ARLINGTON HEIGHTS
JUMP OPERATIONS LLC	IL	CHICAGO
KALVEN TECHNOLOGIES INC	IL	SCHAUMBURG
KERNEL TRADING TECHNOLOGIES LP	IL	CHICAGO
KIP INFORMATION TECHNOLOGIES INC	IL	ARLINGTON HEIGHTS
KODAI CAPITAL MANAGEMENT LP	IL	CHICAGO
L T TECH SOLUTIONS INC	IL	NORTHBROOK
LKIS TECHNOLOGIES INC	IL	NAPERVILLE
LORSIV TECHNOLOGIES INC	IL	LISLE
LORVEN BPM TECHNOLOGIES LLC	IL	LISLE
MACHINERY MARKETING INTERNATIONAL LLC	IL	CHICAGO
MAJORKEY TECHNOLOGIES INC	IL	OAKBROOK TERRACE
MARKET LOGIC SOFTWARE INC	IL	CHICAGO
MARKETING CARD TECHNOLOGY LLC	IL	DOWNERS GROVE
MARVELOUS TECHNOLOGIES INC	IL	GURNEE
MASUDA FUNAI EIFERT MITCHELL LTD	IL	CHICAGO
MAXIL TECHNOLOGY SOLUTIONS INC	IL	OAK BROOK
MERIDIAN TECHNOLOGY SOLUTIONS INC	IL	OAK BROOK
MERIDIAN TECHNOLOGY SOLUTIONS INC	IL	OAKBROOK
MG CLOUD TECHNOLOGIES LLC	IL	SCHAUMBURG
MIRAGE SOFTWARE INC DBA BOURNTEC SOLUTIONS	IL	SCHAUMBURG
MOTHERSON TECHNOLOGY SERVICES USA LIMITED	IL	SCHAUMBURG
N2FORCE TECHNOLOGIES INC	IL	NAPERVILLE
NEXEON TECHNOLOGY BUSINESS SERVICES LLC	IL	WARRENVILLE
NITOR INFOTECH INC	IL	SCHAUMBURG
NUBUSTECHNO INC	IL	SCHAUMBURG
NUMERIC TECHNOLOGIES INC	IL	WARRENVILLE
ONWARD TECHNOLOGIES INC	IL	DES PLAINES
ONWARD TECHNOLOGIES INC	IL	ROSEMONT
OPTIME TECH LLC	IL	NAPERVILLE
OROCHEM TECHNOLOGIES INC	IL	NAPERVILLE
PANDO.AI INC	IL	CHICAGO
PARETO INTELLIGENCE LLC	IL	CHICAGO
PATIENT POINT HEALTH TECHNOLOGIES LLC DBA PATIENTPOINT	IL	CHICAGO
PEAK6 INSURTECH SERVICES LLC	IL	CHICAGO
PETERSON TECHNOLOGY PARTNERS INC	IL	PARK RIDGE
PLANET TECHNOLOGY LLC	IL	WESTERN SPRINGS
POLAR OPERATIONS LLC DBA IMC MARKETS	IL	CHICAGO
PRORSUM TECHNOLOGIES INC	IL	ITASCA
PROTERA TECHNOLOGIES INC	IL	WESTCHESTER
PSQUARE TECHNOLOGIES LLC	IL	AURORA
PTS CONSULTING SERVICES LLC DBA PROCURETECH STAFF CONSULTING SERVICES	IL	NAPERVILLE
Q1 TECHNOLOGIES INC	IL	AURORA
QBRAID CO	IL	CHICAGO
RCUBE TECHNOLOGY INC	IL	BLOOMINGTON
REDMANE TECHNOLOGY LLC	IL	CHICAGO
REX TECHNOLOGY SOLUTIONS INC	IL	NAPERVILLE
ROBOT INSIGHT TECHNOLOGIES	IL	ROLLING MEADOWS
SCALE MARKETING LLC	IL	CHICAGO
SENTINEL TECHNOLOGIES INC	IL	DOWNERS GROVE
SERVOTECH INC	IL	CHICAGO
SEVEN CLOUD CONSULTING GROUP INC	IL	LINCOLNWOOD
SILKROAD TECHNOLOGY INC	IL	CHICAGO
SLIGO SOFTWARE INC	IL	NAPERVILLE
SOCIAL MARKET ANALYTICS INC	IL	CHICAGO
SOFTAL TECHNOLOGIES DBA MOJO TREK	IL	CHICAGO
SOFTTUNE TECHNOLOGIES INC	IL	ITASCA
STAFFIGO TECHNICAL SERVICES LLC	IL	WOODRIDGE
STERLITE SOFTWARE USA INC	IL	OAK PARK
STRAIGHTIN INC	IL	CHICAGO
STRATA DECISION TECHNOLOGY LLC	IL	CHICAGO
SYSTEMDOMAIN INC	IL	WARRENVILLE
TECH CLUB INC	IL	LINCOLNSHIRE
TECHIE BRAINS INCORPORATED	IL	MCLEAN
TECHIE BRAINS INCORPORATED	IL	NORMAL
TEK ANALYTICS LLC	IL	SCHAUMBURG
THE MOSAIC FINANCIAL GROUP LLC	IL	CHICAGO
THE MOST GROUP INC DBA SIMPLIFY HEALTHCARE TECHNOLOGY	IL	AURORA
THOUGHTLINE TECHNOLOGIES INC	IL	LAKE IN THE HILLS
THOUGHTWAVE SOFTWARE AND SOLUTIONS INC	IL	AURORA
TRADING TECHNOLOGIES INTERNATIONAL INC	IL	CHICAGO
TRANSPORTATION TECHNOLOGY TRANSFER INC	IL	WHITE HEATH
TRIANZ CONSULTING AND TECH SERVICES INC	IL	CHICAGO
TWOPIRADIAN INFOTECH LLC	IL	CHICAGO
UNICOM TECHNOLOGIES INC	IL	LISLE
US SOFTWARE PROFESSIONALS INC	IL	CHICAGO
UTURN DATA SOLUTIONS LLC	IL	CHICAGO
VAIKUN CORPORATION	IL	PLAINFIELD
VENSAR TECHNOLOGY INC	IL	SCHAUMBURG
VERINON TECHNOLOGY SOLUTIONS LTD	IL	ARLINGTON HEIGHTS
VIATECHNIK LLC	IL	CHICAGO
VIRTUALAN SOFTWARE LLC	IL	NAPERVILLE
VISTALTECH INC	IL	WHEELING
VUEGEN TECHNOLOGIES INC	IL	HOFFMAN ESTATES
WATCH TOWER TECHNOLOGIES INC DBA THREEFLOW	IL	CHICAGO
WAVICLE DATA SOLUTIONS LLC	IL	CHICAGO
WAVICLE DATA SOLUTIONS LLC	IL	OAK BROOK
WHATS NEXT MEDIA AND ANALYTICS LLC DBA PYMNTS COM	IL	CHICAGO
WILLIAM BLAIR COMPANY LLC	IL	CHICAGO
WINDYCITY TECHNOLOGIES INC	IL	CHICAGO
WISETECH GLOBAL U S INC	IL	SCHAUMBURG
WOLVERINE TRADING TECHNOLOGIES LLC	IL	CHICAGO
XSELL TECHNOLOGIES INC	IL	CHICAGO
YASH TECHNOLOGIES INC	IL	EAST MOLINE
ZENSAR TECHNOLOGIES INC	IL	CHICAGO
ZENVIRO TECH US INC	IL	CRYSTAL LAKE
ZIFO TECHNOLOGIES INC	IL	DEERFIELD
24M TECHNOLOGIES INC	MA	CAMBRIDGE
ADAPTIVE SURFACE TECHNOLOGIES INC	MA	CAMBRIDGE
ADROIT SOFTWARE INC	MA	WESTBOROUGH
AIR WORLDWIDE	MA	BOSTON
AIRSLATE INC	MA	BROOKLINE
AIRWORKS SOLUTIONS INC	MA	BOSTON
AITEK INC	MA	DEDHAM
AKAMAI TECHNOLOGIES INC	MA	CAMBRIDGE
ALEGEUS TECHNOLOGIES LLC	MA	WALTHAM
APIORI TECHNOLOGIES INC	MA	CONCORD
APOLLO INTELLIGENCE OPERATING LLC	MA	WATERTOWN
ARVIN ACME TECHNOLOGIES INC	MA	TYNGSBORO
ASPENTECH CORPORATION	MA	BEDFORD
AZTEC TECHNOLOGIES, INC.	MA	FOXBORO
BAIM INSTITUTE FOR CLINICAL RESEARCH	MA	BOSTON
BAIN & COMPANY INC	MA	BOSTON
BAIN CAPITAL LP	MA	BOSTON
BFLY OPERATIONS INC	MA	BURLINGTON
BIONTECH US INC	MA	CAMBRIDGE
BITSIGHT TECHNOLOGIES INC	MA	BOSTON
BOSTON DATA PRO LLC	MA	WESTBOROUGH
BOSTON INSTITUTE OF BIOTECHNOLOGY LLC	MA	SOUTHBOROUGH
BOSTON TECHNOLOGY REASERCH CORPORATION	MA	CHELSEA
BUAUT TECHNOLOGIES LLC	MA	ARLINGTON
CELL SIGNALING TECHNOLOGY INC	MA	DANVERS
CHARLES HUDSON TECHNOLOGY SOLUTIONS INC	MA	CAMBRIDGE
CLARIO FKA ERESEARCH TECHNOLOGY INC	MA	MEDFORD
CLOUD BRIDGE SOLUTIONS INC	MA	MARLBOROUGH
CYBERARK SOFTWARE INC	MA	NEWTON CENTER
CYBERARK SOFTWARE USA LP	MA	NEWTON CENTER
DATAGALAXY INC	MA	CAMBRIDGE
DATAKITCHEN INC	MA	CAMBRIDGE
DATAROBOT INC	MA	BOSTON
DIAMOND AGE DATA SCIENCE LLC	MA	SOMERVILLE
DISPATCH TECHNOLOGIES INC	MA	BOSTON
DUCK CREEK TECHNOLOGIES LLC	MA	BOSTON
ELEVATEBIO TECHNOLOGIES INC	MA	WALTHAM
EZE CASTLE SOFTWARE LLC	MA	BOSTON
FINANCIAL RECOVERY TECHNOLOGIES LLC	MA	MEDFORD
FIRST LINE SOFTWARE INC	MA	CAMBRIDGE
FORSIGHT TECHNOLOGIES INC	MA	CAMBRIDGE
FOUR COLORS TECHNOLOGY LLC	MA	SHREWSBURY
FRONTIER SCIENCE AND TECHNOLOGY RESEARCH FOUNDATION INC	MA	BROOKLINE
FULL SPECTRUM SOFTWARE LLC	MA	SOUTHBOROUGH
GENELEAP BIOTECH LLC	MA	WOBURN
GOTO TECHNOLOGIES USA INC	MA	BOSTON
GRADIENT AI CORP	MA	BOSTON
HANCOCK SOFTWARE INC	MA	FRAMINGHAM
HEALTHEDGE SOFTWARE INC	MA	BURLINGTON
HIQ TECHNOLOGIES LLC	MA	HOLLISTON
INSTITUTE FOR FUTURE INTELLIGENCE INC	MA	NATICK
IRON MOUNTAIN INFORMATION MANAGEMENT LLC	MA	BOSTON
JD SOFTWARE INC	MA	SALEM
KENSHO TECHNOLOGIES LLC	MA	CAMBRIDGE
KOMODO TECHNOLOGIES LLC	MA	DORCHESTER
KRAFT ANALYTICS GROUP KAGR LLC	MA	BOSTON
KRAFT ANALYTICS GROUP KAGR LLC	MA	FOXBORO
LIAISON INTERNATIONAL LLC	MA	WATERTOWN
LIBERTY MUTUAL TECHNOLOGY GROUP INC	MA	BOSTON
LOTUS AUTOMATION USA INC DBA LOTUSWORKS INC	MA	MEDFORD
LUMINA DATAMATICS INC	MA	NORWELL
MAGENTA THERAPEUTICS INC	MA	CAMBRIDGE
MAHSA KHANBABAI DBA KHANBABAI IMMIGRATION LAW	MA	NORTH EASTON
METALOR TECHNOLOGIES USA CORPORATION	MA	NORTH ATTLEBORO
MIRAI-ADVISORY USA INC	MA	BOSTON
MONTAI HEALTH INC	MA	CAMBRIDGE
NEON TECH SYSTEMS INC	MA	MARLBOROUGH
NETBRAIN TECHNOLOGIES INC	MA	BURLINGTON
NETCRACKER TECHNOLOGY CORPORATION	MA	WALTHAM
OCD TECH LLC	MA	BRAINTREE
ODYSSEUS DATA SERVICES INC	MA	CAMBRIDGE
OVERDRIVE MARKETING COMMUNICATIONS LLC DBA OVERDRIVE INTERACTIVE	MA	ALLSTON
PATHAI INC	MA	BOSTON
PERFORMANCE ARCHITECHTS INC	MA	BOSTON
PINNACLE TECHNOLOGY PARTNERS INC	MA	NORWOOD
PRECISELY SOFTWARE INCORPORATED	MA	BURLINGTON
PRIME SOFTWARE TECHNOLOGIES INC	MA	WOBURN
PRN SOFTWARE LLC DBA DOSESPOT	MA	DEDHAM
PROGRESS SOFTWARE	MA	BURLINGTON
PURETECH MANAGEMENT INC	MA	BOSTON
Q-SQUARE BUSINESS INTELLIGENCE CORP	MA	BOXBOROUGH
QUANTUMID TECHNOLOGIES, INC.	MA	CAMBRIDGE
RANDSTAD TECHNOLOGIES LLC	MA	ANDOVER
RANDSTAD TECHNOLOGIES LLC	MA	WOBURN
RANSTAD TECHNOLOGIES LLC	MA	WOBURN
REVENUE SOLUTIONS INC	MA	PEMBROKE
ROCKET SOFTWARE INC	MA	WALTHAM
SAINI TECH SERVICES INC	MA	MALDEN
SHARED TECHNOLOGY SERVICES GROUP INC	MA	BOSTON
SHIFT TECHNOLOGY INC	MA	BOSTON
SIMON-KUCHER & PARTNERS STRATEGY & MARKETING CONSULTANTS LLC	MA	BOSTON
SQZ BIOTECHNOLOGIES COMPANY	MA	WATERTOWN
STARBURST DATA INC	MA	BOSTON
SWAY AI INC	MA	BURLINGTON
TECH DYNAMIX IT SERVICES LLC	MA	WESTBOROUGH
TECHLOGIX INC	MA	WOBURN
TECHMORGONITE SOFTWARE SOLUTIONS LLC	MA	LAWRENCE
TECHNO BYTES INC	MA	ASHLAND
TEKNICLOUD INC	MA	NATICK
THE BSST SOFTWARE GROUP D/B/A THE BOSTON GROUP	MA	NORTHBOROUGH
TITAN.IUM PLATFORM LLC	MA	LOWELL
TRIGENT SOFTWARE INC	MA	FAYVILLE
TUFIN SOFTWARE NORTH AMERICA INC	MA	BOSTON
WASABI TECHNOLOGIES LLC	MA	BOSTON
XINTHE TECHNOLOGIES PRIVATE LIMITED	MA	WOBURN
XPERTTECH INC	MA	BOSTON
AADHYA INFOTECH LLC	NC	CHARLOTTE
ACR TECHNOLOGY LLC	NC	CARY
ALPHIND SOFTWARE SOLUTIONS INC	NC	CHARLOTTE
ALTEN TECHNOLOGY USA INC	NC	GREENSBORO
AMKO SOFTWARE SOLUTIONS INC	NC	CHARLOTTE
AVAST SOFTWARE INC	NC	CHARLOTTE
BEETLEAI SOLUTIONS LLC	NC	APEX
CANDORSOFT TECHNOLOGIES LLC	NC	CARY
CELORIS TECH LLC	NC	CHARLOTTE
CHEETAH NET SUPPLY CHAIN SERVICES INC	NC	CHARLOTTE
CLOUD NINE TEK LLC	NC	CHARLOTTE
CLOUD SPACE LLC	NC	CHARLOTTE
CONTROL INFOTECH INC	NC	MORRISVILLE
CORE CLOUD TECHNOLOGIES LLC	NC	CHARLOTTE
DATA ANALYTIX LLC	NC	WAXHAW
DATALORE TECHNOLOGIES INC	NC	MORRISVILLE
DATALORE TECHNOLOGIES INC	NC	RALEIGH
DB GLOBAL TECHNOLOGY INC	NC	CARY
E-EMPHASYS TECHNOLOGIES INC	NC	CARY
EMCUBE TECHNOLOGIES INC	NC	CHARLOTTE
ENOVA TECHNOLOGY SOLUTIONS LLC	NC	CHARLOTTE
ETTAIN GROUP INC	NC	CHARLOTTE
EVERSOFT TECHNOLOGIES LLC	NC	CHARLOTTE
FEATHER TECHNOLOGIES INC	NC	CARY
GAIT SOLUTIONS LLC	NC	DURHAM
GENESIS GLOBAL FINTECH INC	NC	CHARLOTTE
HIGHBROW TECHNOLOGY INC	NC	CARY
ICLOUD NOW LLC	NC	MORRISVILLE
INSIGHTSOFTWARE LLC	NC	RALEIGH
INTELLIGRATED SOFTWARE LLC	NC	CHARLOTTE
JAVANTECH INC	NC	GREENSBORO
JPS TECH SOLUTIONS LLC	NC	MORRISVILLE
KAIZEN SOFTWARE SYSTEMS INC	NC	CHARLOTTE
KINGSMEN SOFTWARE LLC	NC	CHARLOTTE
KUBE CLOUDS INC	NC	CARY
LENOVO GLOBAL TECHNOLOGY UNITED STATES INC	NC	MORRISVILLE
MARVEL TECH GROUP INC	NC	DURHAM
MIDREX TECHNOLOGIES INC	NC	CHARLOTTE
NATIONAL COUNCIL FOR AIR & STREAM IMPROVEMENT INC	NC	CARY
NENINE TECHNOLOGIES INC	NC	APEX
NOVELTY TECHNOLGY LLC	NC	CHARLOTTE
NOYO TECHNOLOGIES INC	NC	DURHAM
NTECH INTERNATIONAL LLC	NC	CHARLOTTE
PERIGON INFOTECH INC	NC	DURHAM
PURSUIT TECHNOLOGY INC	NC	CHARLOTTE
QUANTA TECHNOLOGY LLC	NC	RALEIGH
RADCOM SOFTWARE SERVICES LLC	NC	DURHAM
RAILINC	NC	CARY
REFULGENT TECHNOLOGIES INC	NC	CHARLOTTE
REVEILLE TECHNOLOGIES, INC.	NC	CHARLOTTE
SAHAA SOLUTIONS LLC DBA DATABRACKETS AND EHR 2 0	NC	CARY
SMARTINT TECHNOLOGIES LLC	NC	DURHAM
SOURCE CLOUD TECHNOLOGIES INC	NC	APEX
SPECTRAFORCE TECHNOLOGIES INC	NC	RALEIGH
ST TECH INC	NC	CARY
STAT9 TECHNOLOGIES INC	NC	CARY
SUNTECHPROS INC	NC	MORRISVILLE
SYNOLIGO BIOTECHNOLOGIES INC	NC	MORRISVILLE
SYSTEMATIX INFOTECH INC	NC	CHARLOTTE
TECH JOB AID LLC	NC	FUQUAY VARINA
TECHMYNDS INC	NC	CHARLOTTE
TECHNODEED LLC	NC	MORRISVILLE
TECHNOSOFT ENGINEERING INC	NC	MORRISVILLE
TECHNOSOFT SERVICES INC	NC	MORRISVILLE
TECHS EDGE INC	NC	CONCORD
TECHSUFFICE LLC	NC	CHARLOTTE
TECHVISION INC	NC	CARY
TGS TECHNOLOGY LLC	NC	WAXHAW
TORQATA DATA AND ANALYTICS	NC	HUNTERSVILLE
TORQUE TECHNOLOGIES LLC	NC	CARY
VENCEDOR SOFTWARE GROUP INC	NC	CARY
VERTEX ANALYTICS INC	NC	CHARLOTTE
VR ITECH CONSULTING LLC	NC	DURHAM
WINSAI LLC	NC	MORRISVILLE
XENIA RETAIL INC	NC	YOUNGSVILLE
ZELECLOUD LLC	NC	RALEIGH
1010DATA SERVICES LLC DBA 1010DATA	NY	NEW YORK
18 MAIN MANAGEMENT LLC	NY	NEW YORK
ACCORD SOFTWARE LLC	NY	ALBANY
ACUVATE SOFTWARE INC	NY	NEW YORK
AIRACER INC	NY	FLUSHING
AIRCORE INC	NY	BROOKLYN
AIROSMITH INC	NY	SARATOGA SPRINGS
AKAI KAERU LLC	NY	NEW YORK
ALPHA 1 MARKETING CORPORATION	NY	WEST HARRISON
ALPHAPRIMETECH INC	NY	HICKSVILLE
ALTANA TECHNOLOGIES INC	NY	BROOKLYN
AMERICA TO GO LLC DBA ATG FINANCIAL TECHNOLOGIES	NY	NEW YORK
